Date,Open,High,Low,Close,Adj Close,Volume
2014-03-26,0.430000,0.430000,0.430000,0.430000,-40294228.000000,1523600
2014-03-27,0.420000,0.420000,0.420000,0.420000,-40342248.000000,23800
2014-03-28,0.420000,0.420000,0.415000,0.415000,-39861984.000000,145800
2014-03-31,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-04-01,0.445000,0.445000,0.437500,0.437500,-42023180.000000,18400
2014-04-02,0.445000,0.445000,0.445000,0.445000,-42743576.000000,3000
2014-04-03,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2014-04-04,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2014-04-07,0.455000,0.455000,0.455000,0.455000,-43704100.000000,400
2014-04-08,0.455000,0.455000,0.455000,0.455000,-43704100.000000,0
2014-04-09,0.460000,0.460000,0.450000,0.450000,-43223840.000000,33800
2014-04-10,0.426650,0.426650,0.426650,0.426650,-40981000.000000,300000
2014-04-11,0.426650,0.426650,0.426650,0.426650,-40981000.000000,0
2014-04-14,0.426650,0.426650,0.426650,0.426650,-40981000.000000,0
2014-04-15,0.426650,0.426650,0.426650,0.426650,-40981000.000000,0
2014-04-16,0.440000,0.440000,0.440000,0.440000,-42263312.000000,42600
2014-04-17,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-04-21,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-04-22,0.430000,0.430000,0.430000,0.430000,-41302784.000000,320400
2014-04-23,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-04-24,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-04-25,0.430550,0.430550,0.425000,0.425000,-40822516.000000,302000
2014-04-28,0.425000,0.425000,0.425000,0.425000,-40822516.000000,0
2014-04-29,0.435000,0.435000,0.430000,0.430000,-41302784.000000,333800
2014-04-30,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-05-01,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-05-02,0.430000,0.430000,0.430000,0.430000,-41302784.000000,2400
2014-05-05,0.430000,0.430000,0.430000,0.430000,-41302784.000000,3000
2014-05-06,0.435000,0.435000,0.435000,0.435000,-41783044.000000,11200
2014-05-07,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2014-05-08,0.435000,0.435000,0.435000,0.435000,-41783044.000000,200
2014-05-09,0.430000,0.430000,0.430000,0.430000,-41302784.000000,86000
2014-05-12,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-05-13,0.440000,0.440000,0.440000,0.440000,-42263312.000000,10800
2014-05-14,0.440000,0.440000,0.440000,0.440000,-42263312.000000,22000
2014-05-15,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-05-16,0.454250,0.454250,0.454250,0.454250,-43632072.000000,4000
2014-05-19,0.460000,0.470000,0.460000,0.470000,-45144900.000000,205200
2014-05-20,0.470000,0.470000,0.470000,0.470000,-45144900.000000,0
2014-05-21,0.445000,0.445000,0.445000,0.445000,-42743576.000000,1000
2014-05-22,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2014-05-23,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2014-05-27,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2014-05-28,0.446800,0.446800,0.446800,0.446800,-42916468.000000,400000
2014-05-29,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-05-30,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-02,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-03,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-04,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-05,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-06,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-09,0.446800,0.446800,0.446800,0.446800,-42916468.000000,0
2014-06-10,0.420000,0.420000,0.420000,0.420000,-40342248.000000,6600
2014-06-11,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-06-12,0.425000,0.425000,0.415000,0.415000,-39861984.000000,11200
2014-06-13,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-16,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-17,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-18,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-19,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-20,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-06-23,0.412500,0.412500,0.412500,0.412500,-39621852.000000,2000
2014-06-24,0.412500,0.412500,0.412500,0.412500,-39621852.000000,0
2014-06-25,0.402500,0.402500,0.402500,0.402500,-38661328.000000,26200
2014-06-26,0.400000,0.402500,0.395000,0.402500,-38661328.000000,922800
2014-06-27,0.402500,0.402500,0.402500,0.402500,-38661328.000000,0
2014-06-30,0.402500,0.402500,0.402500,0.402500,-38661328.000000,0
2014-07-01,0.402500,0.402500,0.402500,0.402500,-38661328.000000,0
2014-07-02,0.407500,0.407500,0.407500,0.407500,-39141584.000000,67200
2014-07-03,0.407500,0.407500,0.407500,0.407500,-39141584.000000,0
2014-07-07,0.417500,0.417500,0.417500,0.417500,-40102116.000000,2000
2014-07-08,0.425000,0.425000,0.425000,0.425000,-40822516.000000,48800
2014-07-09,0.425000,0.450000,0.425000,0.450000,-43223840.000000,25600
2014-07-10,0.442500,0.442500,0.442500,0.442500,-42503448.000000,76000
2014-07-11,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-14,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-15,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-16,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-17,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-18,0.442500,0.442500,0.442500,0.442500,-42503448.000000,0
2014-07-21,0.455000,0.455000,0.455000,0.455000,-43704100.000000,2000
2014-07-22,0.455000,0.455000,0.455000,0.455000,-43704100.000000,0
2014-07-23,0.445000,0.445000,0.445000,0.445000,-42743576.000000,1000
2014-07-24,0.460000,0.460000,0.450000,0.450000,-43223840.000000,12400
2014-07-25,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2014-07-28,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2014-07-29,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2014-07-30,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2014-07-31,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2014-08-01,0.440000,0.440000,0.440000,0.440000,-42263312.000000,2200
2014-08-04,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-05,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-06,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-07,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-08,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-11,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-12,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-13,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-14,0.457500,0.457500,0.457500,0.457500,-43944240.000000,4000
2014-08-15,0.457500,0.457500,0.457500,0.457500,-43944240.000000,0
2014-08-18,0.457500,0.457500,0.457500,0.457500,-43944240.000000,0
2014-08-19,0.457500,0.457500,0.457500,0.457500,-43944240.000000,0
2014-08-20,0.435000,0.435000,0.435000,0.435000,-41783044.000000,25200
2014-08-21,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2014-08-22,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2014-08-25,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2014-08-26,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2014-08-27,0.440000,0.440000,0.440000,0.440000,-42263312.000000,9800
2014-08-28,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-08-29,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-02,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-03,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-04,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-05,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-08,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-09,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-10,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-11,0.440000,0.440000,0.440000,0.440000,-42263312.000000,0
2014-09-12,0.435000,0.435000,0.425000,0.430000,-41302784.000000,276000
2014-09-15,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-16,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-17,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-18,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-19,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-22,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-23,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-24,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-25,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2014-09-26,0.415000,0.415000,0.415000,0.415000,-39861984.000000,8000
2014-09-29,0.410000,0.410000,0.410000,0.410000,-39381720.000000,102600
2014-09-30,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-01,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-02,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-03,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-06,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-07,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-08,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-09,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-10,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-13,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-14,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-15,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-16,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-17,0.410000,0.410000,0.410000,0.410000,-39381720.000000,0
2014-10-20,0.415000,0.415000,0.415000,0.415000,-39861984.000000,32600
2014-10-21,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-10-22,0.415000,0.415000,0.415000,0.415000,-39861984.000000,116000
2014-10-23,0.420000,0.420000,0.420000,0.420000,-40342248.000000,26000
2014-10-24,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-10-27,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-10-28,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-10-29,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-10-30,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-10-31,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-11-03,0.420000,0.420000,0.420000,0.420000,-40342248.000000,0
2014-11-04,0.434800,0.434800,0.434800,0.434800,-41763836.000000,240000
2014-11-05,0.425000,0.425000,0.425000,0.425000,-40822516.000000,10000
2014-11-06,0.425000,0.425000,0.425000,0.425000,-40822516.000000,0
2014-11-07,0.425000,0.425000,0.425000,0.425000,-40822516.000000,0
2014-11-10,0.415000,0.415000,0.415000,0.415000,-39861984.000000,200
2014-11-11,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-12,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-13,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-14,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-17,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-18,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-19,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-20,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-21,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-24,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-25,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-26,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-11-28,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-12-01,0.415000,0.415000,0.415000,0.415000,-39861984.000000,0
2014-12-02,0.438500,0.438500,0.438500,0.438500,-42119228.000000,450000
2014-12-03,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-04,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-05,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-08,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-09,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-10,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-11,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-12,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-15,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-16,0.438500,0.438500,0.438500,0.438500,-42119228.000000,0
2014-12-17,0.412500,0.412500,0.395000,0.395000,-37940928.000000,12800
2014-12-18,0.395000,0.395000,0.395000,0.395000,-37940928.000000,0
2014-12-19,0.405000,0.405000,0.405000,0.405000,-38901456.000000,21600
2014-12-22,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-23,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-24,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-26,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-29,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-30,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2014-12-31,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2015-01-02,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2015-01-05,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2015-01-06,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2015-01-07,0.405000,0.405000,0.405000,0.405000,-38901456.000000,0
2015-01-08,0.430000,0.430000,0.430000,0.430000,-41302784.000000,4000
2015-01-09,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2015-01-12,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2015-01-13,0.430000,0.430000,0.430000,0.430000,-41302784.000000,0
2015-01-14,0.435000,0.435000,0.435000,0.435000,-41783044.000000,752000
2015-01-15,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2015-01-16,0.435000,0.435000,0.435000,0.435000,-41783044.000000,0
2015-01-20,0.417500,0.417500,0.417500,0.417500,-40102116.000000,4000
2015-01-21,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-22,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-23,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-26,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-27,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-28,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-29,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-01-30,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-02-02,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-02-03,0.417500,0.417500,0.417500,0.417500,-40102116.000000,0
2015-02-04,0.450000,0.450000,0.450000,0.450000,-43223840.000000,202000
2015-02-05,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2015-02-06,0.450000,0.450000,0.450000,0.450000,-43223840.000000,0
2015-02-09,0.467500,0.467500,0.467500,0.467500,-44904768.000000,2000
2015-02-10,0.467500,0.467500,0.467500,0.467500,-44904768.000000,0
2015-02-11,0.467500,0.467500,0.467500,0.467500,-44904768.000000,0
2015-02-12,0.467500,0.467500,0.467500,0.467500,-44904768.000000,0
2015-02-13,0.445000,0.445000,0.445000,0.445000,-42743576.000000,20000
2015-02-17,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-18,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-19,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-20,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-23,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-24,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-25,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-26,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-02-27,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-02,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-03,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-04,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-05,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-06,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-09,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-10,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-11,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-12,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-13,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-16,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-17,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-18,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-19,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-20,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-23,0.445000,0.445000,0.445000,0.445000,-42743576.000000,0
2015-03-24,0.475000,0.475000,0.475000,0.475000,95558.851563,2400
2015-03-25,0.475000,0.475000,0.475000,0.475000,95558.851563,0
2015-03-26,0.475000,0.475000,0.475000,0.475000,95558.851563,0
2015-03-27,0.475000,0.475000,0.475000,0.475000,95558.851563,0
2015-03-30,0.465000,0.465000,0.465000,0.465000,93547.093750,1000
2015-03-31,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-01,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-02,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-06,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-07,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-08,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-09,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-10,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-13,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-14,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-15,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-16,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-17,0.465000,0.465000,0.465000,0.465000,93547.093750,0
2015-04-20,0.455000,0.455000,0.455000,0.455000,91535.328125,1467200
2015-04-21,0.455000,0.455000,0.455000,0.455000,91535.328125,0
2015-04-22,0.455000,0.455000,0.455000,0.455000,91535.328125,0
2015-04-23,0.445000,0.445000,0.445000,0.445000,89523.562500,4400
2015-04-24,0.445000,0.445000,0.445000,0.445000,89523.562500,0
2015-04-27,0.433500,0.433500,0.433500,0.433500,87210.023438,2000
2015-04-28,0.433500,0.433500,0.433500,0.433500,87210.023438,0
2015-04-29,0.433500,0.433500,0.433500,0.433500,87210.023438,0
2015-04-30,0.425000,0.425000,0.420000,0.420000,84494.140625,427400
2015-05-01,0.425000,0.425000,0.420000,0.420000,84494.140625,427200
2015-05-04,0.425000,0.425000,0.420000,0.420000,84494.140625,427200
2015-05-05,0.430000,0.430000,0.430000,0.430000,86505.914063,13917200
2015-05-06,0.430000,0.430000,0.430000,0.430000,86505.914063,712000
2015-05-07,0.430000,0.430000,0.430000,0.430000,86505.914063,0
2015-05-08,0.425000,0.432500,0.425000,0.425000,85500.031250,111800
2015-05-11,0.428000,0.428000,0.428000,0.428000,86103.554688,3600000
2015-05-12,0.428000,0.428000,0.428000,0.428000,86103.554688,0
2015-05-13,0.428000,0.428000,0.428000,0.428000,86103.554688,0
2015-05-14,0.428000,0.428000,0.428000,0.428000,86103.554688,0
2015-05-15,0.425000,0.425000,0.425000,0.425000,85500.031250,2000
2015-05-18,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-19,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-20,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-21,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-22,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-26,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-27,0.425000,0.425000,0.425000,0.425000,85500.031250,0
2015-05-28,0.392500,0.415000,0.392500,0.415000,83488.257813,11000
2015-05-29,0.415000,0.415000,0.415000,0.415000,83488.257813,0
2015-06-01,0.415000,0.415000,0.415000,0.415000,83488.257813,0
2015-06-02,0.415000,0.415000,0.415000,0.415000,83488.257813,0
2015-06-03,0.415000,0.415000,0.415000,0.415000,83488.257813,0
2015-06-04,0.415000,0.415000,0.415000,0.415000,83488.257813,0
2015-06-05,0.400000,0.400000,0.400000,0.400000,80470.617188,2000
2015-06-08,0.400000,0.400000,0.400000,0.400000,80470.617188,0
2015-06-09,0.400000,0.400000,0.400000,0.400000,80470.617188,0
2015-06-10,0.377500,0.377500,0.377500,0.377500,75944.140625,22000
2015-06-11,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-12,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-15,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-16,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-17,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-18,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-19,0.375000,0.376000,0.375000,0.376000,75642.367188,12324000
2015-06-22,0.376000,0.377500,0.376000,0.377500,75944.140625,2004000
2015-06-23,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-24,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-25,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-26,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-29,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-06-30,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-01,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-02,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-06,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-07,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-08,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-09,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-10,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-13,0.377500,0.377500,0.377500,0.377500,75944.140625,2331200
2015-07-14,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-15,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-16,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-17,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-20,0.377500,0.377500,0.377500,0.377500,75944.140625,0
2015-07-21,0.382000,0.382000,0.382000,0.382000,76849.445313,2000
2015-07-22,0.392500,0.392500,0.392500,0.392500,78961.796875,8766600
2015-07-23,0.392500,0.392500,0.392500,0.392500,78961.796875,0
2015-07-24,0.392500,0.392500,0.392500,0.392500,78961.796875,0
2015-07-27,0.392500,0.392500,0.392500,0.392500,78961.796875,0
2015-07-28,0.392500,0.392500,0.392500,0.392500,78961.796875,0
2015-07-29,0.348000,0.348000,0.348000,0.348000,70009.429688,15600
2015-07-30,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-07-31,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-03,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-04,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-05,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-06,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-07,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-10,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-11,0.348000,0.348000,0.348000,0.348000,70009.429688,0
2015-08-12,0.313500,0.313500,0.313500,0.313500,63068.839844,2000
2015-08-13,0.313500,0.313500,0.313500,0.313500,63068.839844,0
2015-08-14,0.313500,0.313500,0.313500,0.313500,63068.839844,500000
2015-08-17,0.313500,0.313500,0.313500,0.313500,63068.839844,0
2015-08-18,0.318500,0.318500,0.318500,0.318500,64074.726563,4000
2015-08-19,0.310000,0.310000,0.308500,0.308500,62062.960938,4000
2015-08-20,0.308500,0.308500,0.308500,0.308500,62062.960938,0
2015-08-21,0.299000,0.299000,0.299000,0.299000,60151.785156,2000
2015-08-24,0.296500,0.296500,0.296500,0.296500,59648.847656,2000
2015-08-25,0.296500,0.296500,0.296500,0.296500,59648.847656,0
2015-08-26,0.296500,0.296500,0.296500,0.296500,59648.847656,0
2015-08-27,0.296500,0.296500,0.296500,0.296500,59648.847656,0
2015-08-28,0.296500,0.296500,0.296500,0.296500,59648.847656,0
2015-08-31,0.331500,0.331500,0.331500,0.331500,66690.015625,10000
2015-09-01,0.331500,0.331500,0.331500,0.331500,66690.015625,0
2015-09-02,0.304000,0.304000,0.304000,0.304000,61157.664063,12200
2015-09-03,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-04,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-08,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-09,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-10,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-11,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-14,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-15,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-16,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-17,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-18,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-21,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-22,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-23,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-24,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-25,0.304000,0.304000,0.304000,0.304000,61157.664063,0
2015-09-28,0.260000,0.260000,0.250000,0.250000,50294.132813,4000
2015-09-29,0.250000,0.250000,0.250000,0.250000,50294.132813,0
